P,1,3,2527,162.52
P,1,3,331,3890.85
P,1,3,2819,2827.9
P,1,3,1409,286.04
P,1,3,1281,508.09
P,1,3,1917,3776.15
P,1,3,1782,4944.31
S,1,3,12,33
D,1,9
D,1,2
D,1,4
D,1,10
D,1,6
D,1,4
D,1,4
D,1,8
D,1,9
D,1,1
D,1,8
D,1,8
D,1,9
D,1,6
D,1,3
D,1,6
D,1,2
D,1,5
D,1,5
D,1,7
D,1,5
D,1,9
D,1,9
D,1,10
D,1,5
D,1,2
D,1,6
D,1,3
D,1,1
D,1,5
D,1,4
D,1,7
D,1,8
D,1,8
D,1,10
D,1,9
D,1,1
D,1,5
D,1,5
D,1,5
D,1,5
D,1,3
D,1,4
D,1,6
D,1,1
D,1,6
D,1,9
D,1,2
D,1,2
D,1,5
D,1,10
D,1,7
D,1,3
D,1,8
D,1,8
D,1,10
D,1,5
D,1,9
D,1,4
D,1,2
D,1,2
D,1,5
P,4,5,324,4631.62
P,1,3,258,4651.55
P,1,3,1250,30.69
N,1793,1,3,12
94939,1,8
93123,1,1
6193,1,6
14815,1,4
36709,1,1
4667,1,4
81598,1,10
84190,1,10
15967,1,5
61087,1,4
64602,1,10
32455,1,4
N,1267,1,3,18
48871,1,6
15591,1,6
80591,1,4
89307,1,3
46785,1,3
4131,1,10
48479,1,7
2119,1,5
24230,1,4
95970,1,8
4159,1,10
40085,1,2
71374,1,5
30335,1,2
24287,1,4
21415,1,3
89831,1,7
61023,1,8
N,2745,1,3,5
30183,1,3
72802,1,5
15327,1,10
63714,1,3
57044,1,4
N,1151,1,3,20
97500,1,8
15199,1,5
42675,1,1
42183,1,2
48733,1,8
13942,1,10
28391,1,7
78883,1,7
44487,1,6
15906,1,6
31435,1,9
73447,1,6
18918,1,6
22219,1,2
94916,1,2
22759,1,3
65246,1,8
27045,1,9
52086,1,1
80594,1,10
N,295,1,3,15
14501,1,8
57036,1,8
89815,1,4
62679,1,9
93287,1,7
62432,1,8
36006,1,7
57055,1,10
15079,1,3
4167,1,1
81584,1,2
78950,1,8
46791,1,6
44399,1,3
21584,1,10
N,1506,1,3,12
32341,1,6
87782,1,3
65106,1,4
65255,1,7
6140,1,4
73415,1,7
46788,1,5
15327,1,9
30357,1,5
72884,1,10
5638,1,10
81511,1,3
N,1283,1,3,15
56540,1,7
48306,1,4
38118,1,1
40103,1,2
81636,1,8
72277,1,9
44517,1,6
88711,1,5
80231,1,10
27271,1,7
4951,1,6
96678,1,2
16095,1,6
85729,1,9
55783,1,5
N,1667,1,3,10
19347,1,2
24274,1,3
80027,1,7
71189,1,9
4547,1,8
32083,1,5
95651,1,8
59103,1,9
54927,1,10
47767,1,1
N,355,1,3,9
12087,1,5
39783,1,4
47767,1,5
6214,1,10
23707,1,5
97767,1,5
80615,1,2
4512,1,4
97541,1,6
N,331,1,3,14
31421,1,5
88771,1,8
55708,1,4
84673,1,1
64342,1,8
8257,1,8
321,3,7
89767,1,10
