P,2,7,1001,3009.58
P,7,4,163,1606.87
P,2,7,1790,1428.42
P,2,7,1234,2790.69
O,2,7,1251
N,1207,2,7,10
93798,2,2
85534,2,6
93927,2,5
63162,2,1
72803,2,10
81439,2,6
55975,2,5
39335,2,5
31110,2,5
83586,2,4
N,1244,2,7,11
81591,2,6
77479,2,9
24183,2,2
58535,2,2
13107,2,6
64868,2,4
44519,2,1
4805,2,5
9701,2,3
80094,2,5
15931,2,8
N,761,2,7,11
63964,2,10
24196,2,3
24216,2,5
60689,2,8
46559,2,3
52415,2,8
30430,2,4
32195,2,8
81510,2,9
81031,2,2
32482,2,9
N,1251,2,7,7
61156,2,8
27346,2,1
79587,2,7
5059,2,4
85671,2,5
5955,2,1
30183,2,1
N,603,2,7,17
50143,2,5
48863,2,2
26311,2,1
66663,2,1
24147,2,10
73032,2,7
52455,2,4
92807,2,6
61095,2,2
46503,2,2
93891,2,9
14679,2,10
53303,2,3
65191,2,10
13726,2,4
32487,2,7
79591,2,5
N,1955,2,7,17
48678,2,1
98263,2,3
48288,2,3
34466,2,1
80289,6,7
81575,2,1
48711,2,9
81356,2,4
62949,2,8
43453,2,1
88423,2,10
77527,2,4
28343,2,7
65127,2,8
5892,2,9
6151,2,7
78055,2,10
S,2,7,15,43
S,2,7,11,35
S,2,7,15,49
N,835,2,7,19
66629,2,10
87699,2,6
70109,2,1
89056,2,8
19911,2,10
11230,2,7
4132,2,2
45961,2,7
11994,2,6
40619,2,5
32486,2,2
12693,2,1
39397,2,10
97839,2,1
72291,2,9
81053,2,8
88669,2,1
6115,2,10
32475,2,5
N,2247,2,7,8
89590,2,10
31461,2,3
32128,2,7
73310,2,5
31841,2,9
40543,2,5
48861,2,1
96343,2,8
N,735,2,7,12
69223,2,9
40678,2,1
52967,2,3
78996,2,4
24295,2,3
11111,2,1
97950,2,6
79036,2,10
40678,2,3
81372,2,6
63847,2,1
35815,2,2
N,234,2,7,18
93311,2,2
6079,2,7
46279,2,9
31655,2,4
64199,2,9
17127,2,1
59847,2,2
48823,2,9
31461,2,9
15335,2,4
8981,2,8
48855,2,2
66022,2,6
14562,2,7
62853,2,3
12903,2,4
20199,2,4
24165,2,8
N,2307,2,7,14
91730,2,9
88769,2,9
21589,2,9
79458,2,2
73302,2,4
14053,2,2
24033,2,3
68278,2,6
39119,2,5
84833,2,7
6196,2,5
8771,2,2
13347,2,9
31383,2,8
N,2879,2,7,15
44763,2,8
16103,2,6
5063,2,9
97366,2,8
53860,2,1
15911,2,6
58727,2,10
56787,2,5
21469,2,4
13927,2,6
11681,2,8
6214,2,3
14774,2,3
38239,2,9
51739,2,8
N,327,2,7,15
58447,2,1
52967,2,9
13895,2,1
89361,2,1
73443,2,2
48863,2,1
69606,2,1
97503,2,4
23749,2,6
30343,2,10
52175,2,4
48483,2,3
27351,2,7
3859,2,7
19807,2,6
N,2307,2,7,16
56535,2,4
21149,2,9
53959,2,10
2882,2,9
23889,2,2
9767,2,4
72643,2,1
13927,2,6
24151,2,5
81571,2,3
84709,2,2
56870,2,3
56760,2,4
15075,2,6
40551,2,8
2103,2,4
N,1187,2,7,8
81575,2,7
56991,2,3
88799,2,5
88802,2,9
4995,2,2
50821,2,5
84679,2,10
81601,2,3
N,2561,2,7,11
19814,2,4
57063,2,5
95463,2,7
81027,2,3
61063,2,7
31206,2,10
65243,4,4
71869,2,4
5143,2,4
26719,2,4
73255,2,2
N,323,2,7,14
25315,2,8
87766,2,2
22758,2,5
