P,5,3,1251,1388.74
N,296,5,3,16
97059,5,3
32487,5,7
5807,5,5
54951,5,8
6028,5,7
15783,5,2
2119,5,1
7747,5,7
91595,5,6
73419,5,10
55907,5,6
15346,5,5
17923,5,6
5163,5,2
57037,5,2
34517,5,2
N,2046,5,3,16
48291,5,9
53980,5,9
1863,5,6
39645,5,9
65254,5,4
40548,5,9
52899,5,6
16034,5,5
40391,5,6
56887,5,4
62684,5,10
39589,5,6
62759,5,7
47095,5,4
89695,5,6
78054,5,3
N,1954,5,3,8
11396,5,1
80483,5,8
31447,5,10
64646,5,2
98014,5,10
30293,5,10
13439,5,8
15991,5,1
N,1153,5,3,16
52775,5,4
99792,5,2
61079,5,8
13734,5,3
97062,5,7
97695,5,9
16091,5,5
28373,5,4
15078,5,10
80327,5,5
48285,5,3
87710,5,2
73399,5,8
17413,5,10
89623,5,6
26311,5,7
N,603,5,3,17
55012,5,6
69004,5,10
50883,5,3
64983,5,4
32471,5,3
31335,5,7
47777,5,6
12007,5,10
48857,5,3
77539,5,6
96610,5,2
79202,5,5
64631,5,6
80513,5,8
88702,5,9
75180,5,5
34821,5,9
N,496,5,3,16
47779,5,7
15899,5,10
79315,5,2
9782,5,3
84549,5,2
88743,5,8
89699,5,2
6111,5,9
22687,5,6
72929,5,10
89767,5,3
46271,5,5
91655,5,9
24293,5,9
15903,5,8
15972,5,3
N,2817,5,3,18
72806,5,4
85447,5,7
81437,5,6
23782,5,9
46425,5,9
5695,5,3
23749,5,1
40474,5,6
81103,5,3
3023,5,1
86737,5,10
6151,5,2
89655,5,5
66983,5,9
89319,5,9
16102,5,5
15847,5,6
32487,5,3
N,2413,5,3,8
89621,5,2
40647,5,2
76007,5,5
39525,5,6
56807,5,9
15650,5,2
55493,5,1
32351,5,8
N,2301,5,3,5
63634,5,4
40679,5,1
48447,5,8
88691,5,7
93503,5,7
N,999,5,3,9
6127,5,8
38375,5,9
16093,5,9
48807,5,7
96487,5,5
24167,5,1
5174,5,8
31677,5,9
89438,5,8
D,5,3
D,5,1
P,5,3,1777,4249.68
N,1267,5,3,19
16103,5,3
14551,5,6
95971,5,8
40151,5,8
40415,5,7
67777,5,1
13941,5,7
49447,5,4
88791,5,7
839,5,6
7239,5,9
89830,5,10
48735,5,5
23239,5,3
5638,5,4
8255,5,8
95457,5,1
46799,5,8
73015,5,4
N,2228,5,3,10
39781,5,3
38995,5,10
65255,5,8
48871,5,5
77543,5,7
56926,5,1
92711,5,8
56031,5,8
89477,5,8
4854,5,6
N,2273,5,3,8
3614,5,9
19009,5,8
81572,5,7
73187,3,9
6207,5,4
24483,5,10
40903,5,9
80830,5,4
N,1277,5,3,15
98016,5,1
57060,5,7
12007,5,1
97472,5,7
5638,5,10
68167,5,4
16102,5,8
3125,5,7
81125,5,1
95321,5,1
40167,5,8
83301,5,3
28327,5,9
81639,5,1
3653,5,8
N,2305,5,3,7
62871,5,3
65208,5,5
77532,5,4
57051,5,3
6133,5,1
65223,5,6
93633,5,5
N,2290,5,3,5
1923,5,10
16935,5,10
80913,5,10
13927,5,4
25536,5,8
N,818,5,3,6
89590,5,8
56481,5,10
65188,5,4
95887,5,10
69295,5,6
64931,5,6
N,2683,5,3,10
81358,5,8
16045,5,3
95878,5,3
97941,5,1
81638,5,1
48863,5,6
59554,5,1
84573,5,1
61143,5,3
97762,5,4
N,1283,5,3,6
47590,5,7
29349,5,3
6147,5,7
92207,5,8
5574,5,6
23831,5,9
N,1282,5,3,15
48262,5,5
2114,5,5
1479,5,10
1842,5,1
15879,5,6
72898,5,8
73405,5,4
48866,5,3
