P,2,3,41,3542.74
P,2,3,2046,3377.7
P,2,3,5,3424.71
P,2,3,705,812.84
P,2,3,1011,3031.38
P,2,3,2799,4898.35
P,2,3,833,3025.64
P,2,3,135,75.17
P,2,3,386,2340.81
P,2,3,288,442.9
P,2,3,1091,4156.82
P,4,3,1270,1103.38
N,171,2,3,7
32482,2,6
15927,2,1
12759,2,7
56743,2,3
20963,2,6
8071,2,3
15943,2,7
N,1251,2,3,6
61669,2,3
23269,2,1
89823,2,6
70757,2,1
65127,2,4
46823,2,9
N,1280,2,3,13
61647,2,7
57042,2,9
30367,2,9
15071,2,7
91239,2,4
73183,2,10
9822,2,9
71904,2,6
8902,2,5
53733,2,5
90705,2,8
29409,2,10
42726,2,4
N,1977,2,3,5
88903,2,8
28255,2,4
5693,2,10
76491,2,10
6083,2,5
N,2483,2,3,17
11727,2,4
40034,2,5
9525,2,9
37858,2,4
84657,2,7
11334,2,8
47335,2,10
69087,2,2
64980,2,10
64178,2,8
73362,2,3
80613,2,2
89829,2,1
65253,2,8
52964,2,4
64165,2,6
8226,2,1
N,975,2,3,7
66151,2,7
57782,5,5
35463,2,3
29357,2,4
72931,2,5
89498,2,5
64964,2,6
N,1279,2,3,9
64159,2,10
65191,2,6
59539,2,10
15063,2,10
2111,2,3
24279,2,4
80487,2,1
39638,2,5
13611,2,5
N,1283,2,3,14
37526,2,4
85731,2,4
23783,2,8
46551,2,1
48831,2,5
76226,2,6
2111,2,3
22748,2,8
21221,2,1
97767,2,10
80583,2,10
95975,2,9
90855,2,7
62687,2,10
N,683,2,3,10
36509,2,8
96967,2,1
56807,2,2
63556,2,5
73431,2,7
5615,2,2
36583,2,9
69863,2,7
71323,2,4
6079,2,1
N,770,2,3,18
69223,2,4
61150,2,5
55975,2,5
94327,2,2
81090,2,6
47126,2,5
85733,2,4
72935,2,4
97959,2,5
54837,2,8
17364,2,5
5567,2,1
81607,2,7
35803,2,4
64231,2,6
48804,2,8
21215,2,9
5699,2,5
N,327,2,3,18
87503,2,6
73403,2,10
72406,2,7
80578,2,1
33470,2,2
48847,2,2
31963,2,2
88559,2,8
73381,2,10
47782,2,7
5891,2,5
64541,2,8
16097,2,1
98021,2,9
48295,2,5
73329,2,5
13635,2,3
31710,2,1
N,331,2,3,12
54558,2,6
36491,2,2
31845,2,4
26819,2,6
98023,2,3
97751,2,10
32483,2,7
81601,2,7
40120,2,1
12359,2,10
65213,2,5
63205,2,9
N,2307,2,3,16
12006,2,3
24293,2,9
9851,2,7
6183,2,4
94791,2,1
84519,2,6
15015,2,2
72931,2,9
38483,2,6
23253,2,1
23143,2,2
52455,2,4
327,2,8
97498,2,10
80531,2,7
18900,2,2
N,2193,2,3,18
45659,2,4
48597,2,10
19171,2,9
12005,2,3
40003,2,3
96967,2,3
72417,2,8
1583,2,5
65251,2,3
56998,2,9
48357,2,6
48419,2,9
98023,2,2
89830,2,2
80215,2,6
35887,2,10
19059,2,9
4021,2,8
N,1665,2,3,6
44235,2,6
97735,2,5
93831,2,5
20037,2,6
31710,2,7
30407,2,6
N,2247,2,3,8
48838,2,3
89824,2,8
89539,2,10
72063,2,5
57059,2,7
46822,2,8
71271,2,9
97893,2,3
N,291,2,3,5
52658,2,7
44679,2,6
47847,2,2
9239,2,9
11811,2,9
N,2299,2,3,7
73445,2,5
63042,2,2
77511,2,6
34511,2,7
46785,2,4
73222,2,6
4353,2,2
N,955,2,3,8
31455,2,4
56335,2,4
16085,2,8
72347,2,7
63174,2,4
48607,2,6
3635,2,5
16097,2,10
N,2179,2,3,14
21183,2,2
65175,2,7
15460,2,4
44772,2,10
65247,2,8
97957,2,9
23973,2,4
57006,2,1
65251,7,9
30439,2,5
29295,2,3
37455,2,6
97759,2,3
16095,2,5
N,2291,2,3,11
77031,2,4
14014,2,2
40607,2,6
97209,2,3
48871,2,1
58767,2,4
89667,2,5
88647,2,10
5955,2,3
3905,2,6
40519,2,5
N,2947,2,3,9
97487,2,4
97178,2,8
36502,2,1
15815,2,9
60070,2,10
47908,2,2
40112,2,6
44239,2,9
99941,2,10
N,2299,2,3,20
15745,2,6
65183,2,9
52646,2,1
57022,2,3
96548,2,2
75482,2,7
23718,2,3
89551,2,9
66647,2,2
65254,2,10
65095,2,1
55655,2,5
5037,2,10
89573,2,9
16071,2,8
97977,2,4
54502,2,9
52967,2,10
1911,2,1
97495,2,1
N,2731,2,3,5
11985,2,5
67159,2,10
51910,2,8
86759,2,3
62406,2,5
N,1138,2,3,8
87783,2,6
77283,2,8
78679,2,1
14664,2,10
81639,2,3
79655,2,3
80608,2,5
89718,2,1
N,1647,2,3,17
16005,2,9
30951,2,2
96739,2,5
87767,2,9
34522,2,3
88291,2,5
95975,2,3
84627,2,5
69342,2,3
16359,2,10
28245,2,10
57991,2,4
48855,2,8
24231,2,6
40356,1,1
55517,2,2
24294,2,1
N,1229,2,3,9
27687,2,9
47823,2,6
14049,2,3
20647,2,5
86183,2,2
6042,2,4
40386,2,1
31238,2,5
5958,2,3
N,1633,2,3,17
2107,2,3
21466,2,7
30182,2,2
97511,2,6
81379,2,7
28388,3,2
90721,2,2
3205,2,5
1411,2,3
15052,2,4
52446,2,8
44769,2,3
96995,2,8
89255,2,7
89555,2,5
