N,191,7,5,16
11873,7,7
96611,7,9
47767,7,3
61625,7,5
53846,7,9
58887,7,9
15551,7,5
11943,7,3
40367,7,10
47651,7,10
56919,7,10
44046,7,3
68743,7,7
25992,7,4
91839,7,7
31826,7,5
N,763,7,5,7
48471,7,10
15590,7,3
69242,7,8
57061,7,3
97988,7,5
30759,7,8
96254,7,7
N,2170,7,5,18
11340,7,2
91783,7,6
46566,7,6
73445,7,9
31954,7,7
89505,7,7
44111,7,4
6083,7,9
14815,7,5
15809,7,5
71395,7,7
55718,7,9
4919,7,9
64190,7,8
3271,7,5
24155,7,2
2117,7,2
31079,7,5
P,7,5,323,700.68
P,7,5,1251,1476.87
N,1527,7,5,17
52134,7,10
5031,7,2
15717,7,5
31621,7,4
2111,7,8
5925,7,1
4159,7,2
79555,7,10
40166,7,4
60803,7,9
80582,7,9
60966,7,3
38625,7,4
64071,7,10
23775,7,10
10295,7,5
26847,7,7
N,25,7,5,20
63877,7,5
24004,7,9
91847,7,7
64735,7,2
24214,7,4
48851,7,3
14340,7,8
73911,7,5
22629,7,1
64478,7,7
6087,7,4
69239,7,6
79579,7,5
91879,7,9
97923,7,5
65252,7,10
64574,7,7
72550,7,1
38595,7,9
6210,7,1
N,2303,7,5,16
70207,7,1
13383,7,5
57042,7,10
31975,7,8
79511,2,5
65127,7,10
2087,7,5
41179,7,6
15966,7,10
32327,7,5
13381,4,4
24222,7,3
87783,7,2
5120,7,8
40421,7,1
5168,7,7
N,260,7,5,12
93920,7,3
82406,7,5
32487,7,3
14946,7,7
57031,7,6
63161,7,3
23167,1,1
98726,7,2
20069,7,4
23715,7,3
89154,7,9
5683,7,3
N,514,7,5,20
97887,7,5
13799,7,3
12006,7,6
78567,7,1
85474,7,9
88103,7,7
97991,7,1
10247,7,2
22239,7,6
94855,7,8
62655,7,7
70213,7,10
17759,7,8
6053,7,7
55078,7,1
16101,7,4
46821,7,9
19091,7,1
98017,7,6
2561,7,1
N,2047,7,5,16
80804,7,5
98524,7,4
53983,7,6
48704,7,5
65255,7,4
14759,7,1
57063,7,1
81111,7,5
40641,7,10
31891,7,1
97957,7,5
96995,7,10
89034,7,2
63201,7,10
24103,7,5
72343,7,3
N,2593,7,5,16
97877,7,5
47479,7,7
16066,7,9
95191,7,9
40285,7,3
32471,7,2
46182,7,1
23452,7,3
4935,7,1
77287,7,3
67252,7,7
46439,7,10
64227,7,10
48342,7,7
56551,7,7
39271,7,10
N,2307,7,5,5
15270,7,3
57063,7,7
15697,7,6
65200,7,2
19879,7,6
N,1195,7,5,9
43717,7,5
3375,7,3
80615,7,5
97501,7,7
98006,7,6
14375,7,9
65183,7,3
54712,7,5
93791,7,9
N,1795,7,5,7
44758,7,10
69334,7,7
7718,7,6
44613,7,8
62549,7,4
32482,7,6
