P,8,2,967,594.15
P,8,2,2275,908.88
P,8,2,2038,4561.41
P,8,2,1779,4793.07
P,8,2,2051,3770.02
P,8,2,2179,636.78
N,2803,8,2,11
46742,8,7
22178,8,8
52663,8,8
71391,8,9
82663,8,1
95975,8,8
19538,8,1
3767,8,1
81623,8,8
4164,8,1
39143,8,1
N,2299,8,2,8
48263,8,3
29350,8,10
71079,8,3
50719,8,7
6117,8,4
9958,8,8
75239,8,3
6146,8,9
N,1149,8,2,12
6211,8,9
32175,8,3
23398,8,8
4135,8,7
13987,8,9
52965,8,9
47155,8,3
59047,8,1
64919,8,9
13887,8,8
31714,8,2
81123,8,10
P,8,2,2175,271.26
P,8,2,2225,3688.62
N,2467,8,2,13
52582,8,1
57021,8,3
72786,8,10
45687,8,5
6979,8,1
4935,8,7
57061,8,10
46182,8,4
89740,8,4
107,8,7
44261,8,8
28099,8,10
90727,8,6
N,107,8,2,16
70831,8,8
2855,8,3
48383,8,10
60645,8,10
72405,8,5
72403,8,5
27287,8,1
64081,8,7
34403,8,3
79037,8,5
72739,8,10
30055,8,5
31173,8,10
38055,8,8
16039,8,10
31271,8,7
N,751,8,2,20
89723,8,7
72423,8,5
15751,8,2
32291,8,6
14023,8,5
65255,8,1
38351,8,6
73443,8,7
72935,8,6
48327,8,6
6151,8,9
63201,8,9
83819,8,9
65239,8,4
16101,8,5
40657,8,1
72410,8,8
44262,8,5
89814,8,3
36070,3,6
N,2186,8,2,14
89703,8,2
88902,8,9
3807,8,7
72415,8,9
99487,8,3
48802,8,2
15903,8,8
15805,8,3
48839,8,4
5935,8,4
1599,8,3
6007,8,4
89293,7,8
80479,8,9
N,769,8,2,12
72516,8,7
24022,8,8
6148,8,3
37500,8,8
43559,8,5
48647,8,2
38879,8,3
93807,8,7
71383,8,9
96935,8,1
37606,8,2
88703,8,1
N,1282,8,2,9
4083,8,5
61348,8,5
13951,8,10
32101,8,3
55014,8,10
684,8,6
97975,8,10
40661,8,9
81118,8,2
N,1177,8,2,13
30439,8,4
71910,8,1
85143,8,2
12351,8,4
22204,8,4
8007,8,5
48603,8,4
97847,8,1
80580,8,1
23719,8,7
5553,8,2
77411,8,3
956,8,4
N,379,8,2,7
99551,8,6
81510,8,2
31838,8,6
6149,8,7
73189,8,5
89824,8,7
71655,8,2
N,1251,8,2,16
85406,8,5
97989,8,1
15459,8,5
46289,8,7
70151,8,1
76117,8,6
46775,8,9
87271,8,5
64999,8,4
56997,8,3
58998,8,8
5795,8,9
48487,8,10
23939,8,3
56994,8,1
41686,8,10
N,1987,8,2,11
21351,8,7
85343,8,1
98014,8,6
78055,8,6
89238,8,8
65247,8,3
97827,8,1
73442,8,4
62379,8,10
72340,8,10
70855,8,3
N,1083,8,2,18
36278,8,4
22231,8,4
57015,8,8
10816,8,8
60053,8,2
32412,8,7
16100,8,8
56551,8,6
89767,8,5
39590,8,2
3996,8,8
45102,8,9
73431,8,1
92353,8,3
87127,8,8
56289,8,9
58843,8,1
40671,8,2
N,963,8,2,14
85461,8,7
23270,8,5
8199,8,6
73055,8,5
64199,8,1
68885,8,1
88019,8,3
72375,8,10
12957,8,10
68503,8,4
36558,8,2
72389,8,2
15333,8,5
64739,8,10
N,2046,8,2,15
99997,8,5
96407,8,9
24149,8,1
62907,8,5
32454,8,7
1561,8,6
24255,8,2
60078,8,7
70079,8,8
95655,8,2
88295,8,1
46695,8,6
97444,8,3
72415,8,2
47719,8,7
N,2296,8,2,15
89315,8,5
14051,8,2
69095,8,8
85679,8,9
13959,8,10
88797,8,8
12583,8,7
79559,8,4
88986,8,10
59047,8,3
65175,8,2
73383,8,3
73295,8,7
24293,8,4
55751,8,1
N,1136,8,2,12
89447,8,5
68711,8,6
9540,8,6
43495,8,1
4135,8,9
38487,8,10
46231,8,9
13495,8,4
15969,8,3
72407,8,3
24231,8,1
11965,8,10
N,1219,8,2,12
72935,8,9
73397,8,4
21138,8,1
56807,8,7
79575,8,10
48870,8,2
97979,8,10
96999,8,5
88257,8,9
98015,8,10
89683,8,4
72867,8,4
N,75,8,2,15
9727,8,4
12679,8,9
80223,8,2
88675,8,5
26341,8,6
57027,8,10
96691,8,9
15583,8,1
3891,8,6
80702,8,6
95463,8,3
32410,8,10
40662,8,1
93753,8,5
71307,8,8
D,8,3
D,8,9
D,8,1
D,8,6
D,8,5
D,8,1
D,8,4
D,8,5
D,8,9
D,8,9
D,8,2
D,8,6
D,8,9
D,8,5
D,8,1
D,8,4
D,8,3
D,8,10
D,8,5
D,8,8
D,8,6
D,8,6
D,8,9
D,8,9
D,8,5
D,8,1
D,8,1
D,8,10
D,8,7
D,8,2
D,8,1
D,8,8
D,8,1
D,8,1
D,8,5
D,8,4
D,8,6
D,8,2
D,8,10
D,8,6
D,8,4
D,8,6
D,8,1
D,8,9
D,8,8
D,8,5
D,8,5
D,8,3
D,8,4
D,8,6
D,8,1
D,8,2
D,8,5
D,8,8
D,8,8
D,8,7
D,8,4
D,8,10
D,8,2
D,8,5
D,8,7
D,8,10
D,8,9
D,8,4
D,8,7
D,8,7
D,8,1
D,8,5
D,8,2
D,8,6
D,8,10
D,8,10
D,8,2
D,8,4
P,8,2,2787,2996.6
P,8,2,2051,2914.61
P,8,2,2947,2858.27
P,8,2,75,324.82
P,8,2,1087,4862.3
P,8,2,1251,1429.99
N,2067,8,2,14
61159,8,3
73781,8,8
2619,8,6
97997,8,9
80579,8,3
31463,8,7
34535,8,5
55988,8,9
89295,8,7
31942,8,4
40637,8,4
64612,8,6
72901,8,6
69853,8,9
N,1271,8,2,17
45707,8,10
38542,8,7
14037,8,8
56675,8,2
75455,8,8
14555,8,1
65248,8,6
4675,8,2
81374,8,6
5441,8,9
57060,8,10
20122,8,10
64611,8,5
81414,8,4
80847,8,6
69143,8,7
15843,8,5
P,8,2,643,4140.15
P,8,2,509,1857.75
P,4,1,67,3323.07
P,3,2,2555,739.94
P,8,2,1823,1320.93
P,8,2,601,3216.03
P,8,2,627,2804.37
N,192,8,2,18
23526,8,2
72613,6,5
14077,8,1
4998,8,5
10254,8,6
72415,8,4
50790,8,10
89046,8,2
26343,8,2
21106,8,3
9189,8,6
49791,8,6
56739,8,7
84676,8,1
55969,8,8
98002,8,6
58085,8,4
93335,8,10
N,1007,8,2,5
35959,8,10
51767,8,5
81223,8,6
60943,8,3
32231,8,8
N,1275,8,2,9
62991,8,6
94631,8,8
57054,8,2
80093,8,5
30911,8,7
56292,8,6
85351,8,3
14515,8,10
6082,8,1
N,226,8,2,20
65127,8,1
84679,8,3
22631,8,9
80279,8,2
75487,8,4
48550,3,8
19983,8,6
51686,8,1
89767,8,1
40679,8,5
23527,8,9
88275,8,7
69349,8,2
22163,8,5
23590,8,7
60544,8,7
31294,8,9
30882,8,5
22246,8,10
7719,8,4
N,65,8,2,5
56487,8,2
93607,8,8
89829,8,8
86709,8,8
55747,8,7
N,691,8,2,15
65123,8,3
31463,8,3
2356,8,10
73440,8,2
6199,8,6
24213,8,8
97965,8,4
40487,8,10
31684,8,7
89543,7,6
31399,8,1
62945,8,2
32391,8,5
48791,8,6
39333,8,8
N,326,8,2,12
52967,8,9
96823,8,5
70630,8,10
64935,8,7
96483,8,1
93477,8,10
58845,8,5
81415,8,4
24263,8,10
4614,8,3
88999,8,10
94938,8,4
N,2803,8,2,20
39367,8,9
39619,8,5
48679,8,3
97927,8,7
22960,8,3
79589,8,10
84198,8,7
15461,8,9
83551,8,10
10203,8,4
23775,8,8
79588,8,10
89829,8,2
95971,8,2
89175,8,3
97923,8,7
30927,8,3
86710,8,10
40117,8,10
56407,8,5
N,1615,8,2,6
23020,8,8
31973,8,4
97754,8,4
27099,8,8
80535,8,9
32103,8,3
N,2163,8,2,10
55391,8,6
73383,8,9
71639,8,6
27571,8,4
71894,8,2
40679,8,3
98022,8,9
31931,8,4
40645,8,2
40119,8,7
N,1216,8,2,11
68317,8,3
95973,8,8
47829,8,2
47555,8,1
87643,8,7
73318,8,5
73446,8,7
81606,8,10
93815,8,7
71,8,10
81427,8,3
N,2177,8,2,17
75237,8,9
40621,8,5
5445,8,7
41652,8,10
74855,8,8
96475,8,10
36485,8,2
40635,8,4
54879,8,8
72406,8,7
6151,8,1
64562,8,9
89765,8,7
6079,8,5
56419,8,5
30398,8,3
6206,8,8
N,1251,8,2,18
88980,8,1
45397,8,2
29923,8,4
95975,8,3
6167,8,5
55011,8,9
64431,8,8
67208,8,1
76991,8,3
30104,8,3
30183,8,7
19911,8,8
5893,8,10
24227,8,6
79270,8,2
54995,8,4
68296,1,8
42383,8,6
N,2299,8,2,17
32103,8,8
24150,8,7
30115,8,2
39781,8,1
56295,8,1
98836,8,4
34495,8,6
77503,8,4
9587,8,5
89571,8,5
47141,8,10
65120,8,4
60901,8,1
93857,8,10
69347,8,9
30247,8,2
23399,8,9
N,2767,8,2,12
48582,8,4
6181,8,10
65127,8,9
79198,8,5
6171,8,10
89805,8,3
20175,8,8
56503,8,7
79319,8,6
40455,8,4
39140,8,10
15963,8,9
N,139,8,2,5
81546,8,8
19165,8,8
44039,8,9
36541,8,4
6199,8,7
N,1539,8,2,15
72407,8,7
46465,8,4
56907,8,2
54885,8,4
31463,8,6
5892,8,10
54997,8,10
3775,8,6
81125,8,2
97335,8,6
89823,8,4
73444,8,8
47751,8,8
56535,8,2
79555,8,10
N,2227,8,2,9
31439,8,8
56535,8,8
77238,8,6
56935,8,4
40631,8,5
13021,8,4
40159,8,6
81575,8,10
27751,8,1
N,2051,8,2,15
40636,8,6
1075,8,6
72801,8,7
79059,8,4
65246,8,3
73045,8,2
72403,8,8
32095,8,2
8637,8,2
24287,8,10
23271,8,5
40542,8,7
79591,8,2
16100,8,5
13728,8,5
N,1147,8,2,12
35974,8,2
47590,8,3
2837,8,6
77350,8,10
16089,8,9
16071,8,10
45767,8,4
95522,8,5
48324,8,3
56023,8,4
6087,8,5
52831,8,9
N,2243,8,2,14
64387,8,6
54371,8,10
32409,8,10
11879,8,7
19855,8,6
30175,8,9
14055,8,10
80695,8,9
23015,8,4
89815,8,6
5937,8,6
44454,8,6
65253,8,8
65175,8,5
N,1281,8,2,16
15839,8,8
30821,8,8
45479,5,9
95667,8,4
6203,8,2
96935,8,9
10975,8,1
81319,8,9
48615,8,3
63719,8,6
5911,8,3
64871,8,3
24291,8,7
32229,8,6
81638,8,4
64599,8,2
N,1955,8,2,7
68823,8,9
87635,8,7
65174,8,9
93701,8,3
88607,8,7
45510,8,7
23509,8,3
N,329,8,2,9
75495,8,4
31463,8,8
32295,8,7
56603,8,9
32471,8,5
80099,8,4
79590,8,1
9254,8,8
56999,8,5
N,139,8,2,19
47299,8,5
15555,8,8
18086,8,4
48415,8,5
32473,8,6
36067,8,7
22543,8,5
52965,8,6
26695,8,2
68319,8,6
11605,8,7
9529,8,2
40631,8,4
16039,8,1
48822,8,5
31203,8,8
5699,8,2
40162,8,9
15059,8,8
N,2304,8,2,11
55005,8,7
27751,8,10
89823,8,6
11175,8,4
61799,8,5
2947,8,10
73315,8,1
97147,8,3
40542,8,1
47960,8,10
97958,8,5
N,2050,8,2,18
15059,8,8
97959,8,7
64679,8,4
77031,8,4
22199,8,10
64131,8,4
95591,8,8
84156,8,9
92379,8,4
54758,8,4
89805,8,5
65063,8,3
40671,8,6
38107,8,2
6016,8,10
80997,8,9
51942,8,9
23495,8,10
N,1795,8,2,16
60903,8,3
46822,8,8
78493,8,10
52967,8,5
89566,8,7
32229,8,7
89699,8,6
68963,8,8
6215,8,2
30375,8,4
80006,8,1
12766,8,1
53862,8,7
40678,8,10
24295,8,6
99293,8,8
N,1411,8,2,15
59599,8,9
28295,8,8
15779,8,8
31892,8,5
15061,8,2
56973,8,7
6145,8,2
3911,8,10
6182,8,2
5911,8,7
21475,8,5
87267,8,1
73423,8,1
65225,2,5
76999,8,8
N,203,8,2,6
70,8,7
76159,8,5
5657,8,4
31967,8,7
77415,8,6
92890,8,10
N,1017,8,2,19
19597,8,1
10285,8,1
10299,8,2
87127,8,7
24294,8,10
99919,8,2
6211,5,8
20195,8,9
1591,8,10
71255,8,6
36295,8,9
6213,8,1
93852,8,3
79710,8,7
32294,8,10
31909,8,3
28897,8,2
61152,8,3
48231,8,7
N,898,8,2,15
96999,8,7
89107,8,3
73447,8,7
1087,8,10
96991,8,5
46822,8,2
70374,8,4
71378,8,7
48871,8,2
32367,8,8
72923,8,1
6080,8,7
24007,8,1
29607,8,4
75972,8,10
N,163,8,2,5
72642,8,1
11366,8,2
48102,8,4
74404,8,3
28135,8,7
N,331,8,2,15
29127,8,2
85725,8,2
64167,8,2
36526,8,3
36101,8,5
56039,8,1
32387,8,3
97381,8,3
47335,8,3
65247,8,2
40677,8,6
77275,8,4
29799,8,6
72406,8,4
16101,8,8
S,8,2,12,44
P,8,2,2260,4733.14
P,8,2,2114,1436.93
P,8,2,331,2746.94
P,8,2,2819,862.62
N,2239,8,2,19
15543,8,10
7733,8,1
52439,8,9
44714,8,4
39565,8,6
13909,8,5
71349,8,9
4927,8,10
48447,8,1
15335,8,7
56796,8,8
21205,8,7
15591,8,1
6197,8,9
80743,8,7
32419,8,7
23647,8,7
1574,8,1
48279,8,9
N,230,8,2,19
40330,8,9
56991,8,8
44563,8,8
73249,8,1
9287,8,10
63207,8,10
65159,8,10
48844,8,7
51943,8,5
36519,8,5
35969,8,3
19250,8,5
72037,8,2
89735,8,6
10310,8,8
38535,8,5
22191,8,4
32486,8,3
12903,8,9
N,1971,8,2,20
76263,8,4
45687,8,5
32355,8,5
22803,8,7
69239,8,7
40487,8,1
27999,8,10
97767,8,1
46815,8,10
93671,8,1
28629,8,1
48791,8,6
48215,8,4
64223,8,7
47847,8,3
89703,8,5
89795,8,3
51805,8,1
11979,8,10
80551,8,10
N,1761,8,2,10
50910,8,6
26855,8,6
48575,8,8
48459,8,5
2114,8,9
60646,8,1
15935,8,8
72166,8,6
65251,8,4
19239,8,1
N,2168,8,2,17
56007,8,7
52907,8,9
81627,8,3
20111,8,7
46311,8,10
30306,8,10
14213,8,3
72052,8,2
29602,8,8
16103,8,3
48291,8,10
55011,8,6
57055,8,10
56801,8,4
52195,8,8
72805,8,1
53206,8,3
N,2269,8,2,19
3956,8,4
21093,8,1
97986,8,3
14695,8,4
48321,8,2
85475,8,5
56485,8,1
15079,8,1
95975,8,8
78310,8,1
5096,8,5
2247,8,6
15867,8,8
40670,8,7
77543,8,10
89391,8,3
27477,8,4
23172,8,2
40166,8,6
N,1123,8,2,8
32357,8,2
13949,8,9
54947,8,9
32454,8,5
85603,8,4
97959,8,6
68295,8,3
89703,8,7
N,1155,8,2,17
80611,8,9
50896,8,9
65251,8,9
62678,8,6
65211,8,3
81249,8,4
65179,8,3
59871,8,5
68293,8,9
56823,8,5
97894,8,10
13727,8,10
73435,8,5
76400,8,4
55391,8,5
79031,8,3
3879,8,6
N,674,8,2,5
87463,8,2
55459,8,4
39589,8,6
24806,8,6
81497,8,2
N,123,8,2,15
98023,8,4
32391,8,8
16071,8,10
14037,8,3
98021,8,3
95446,8,6
89621,8,1
98020,8,5
65167,8,7
40154,8,2
79447,8,10
81537,4,6
5159,8,2
32487,8,2
16023,8,5
N,19,8,2,11
77502,8,2
92895,8,5
9719,8,6
45175,8,6
24801,8,5
30231,8,2
47719,8,3
32391,8,7
44775,8,4
15719,8,10
55911,8,9
N,327,8,2,8
56931,8,10
69,8,5
47751,8,8
1088,8,3
95975,8,2
63058,8,7
39073,8,3
30740,8,8
N,2077,8,2,15
28319,8,3
40411,8,6
63712,8,3
91875,8,6
65255,8,5
77479,3,3
97767,8,3
81583,8,7
73127,8,6
24247,8,10
85695,8,1
73223,8,8
73445,8,1
56391,8,8
5442,8,6
N,330,8,2,16
63711,8,3
63173,8,7
79543,8,4
1863,8,4
35775,8,6
57055,8,5
72887,8,4
53987,8,1
46307,8,5
48615,8,1
44732,8,6
12919,8,10
54711,8,1
73158,8,1
64167,8,7
73430,8,8
N,267,8,2,19
48354,8,9
36326,8,7
61157,8,1
50853,8,6
22247,8,8
77367,8,7
64103,8,7
48578,8,3
97943,8,5
68317,8,7
62176,8,4
56967,8,5
13927,8,2
44451,8,8
6021,8,10
77479,8,5
98004,8,2
5959,8,5
97889,8,6
N,7,8,2,7
97330,8,9
79463,8,3
96989,8,2
97809,8,5
80673,8,5
81639,8,10
10307,8,3
N,1243,8,2,5
77275,8,4
13927,8,8
17639,8,1
43651,8,2
29127,8,2
N,2073,8,2,5
64806,8,7
64615,8,7
88247,8,5
56274,8,4
37887,8,2
N,2043,8,2,20
40422,8,10
38373,8,5
89815,8,3
14407,8,3
80519,8,3
40547,8,10
14943,8,2
95189,8,3
15547,8,10
1859,8,5
93902,8,8
6205,8,2
24199,8,6
37598,8,6
97895,8,2
31519,8,4
67793,8,1
89543,8,6
59876,8,7
94007,8,6
N,1853,8,2,14
56871,8,1
48871,8,6
80487,8,5
70887,8,3
97975,8,2
98007,8,2
46151,8,9
62631,8,1
56550,8,7
50230,8,8
97635,8,7
85447,8,1
48871,8,10
76263,8,5
N,1409,8,2,20
14423,8,3
15587,8,4
15550,8,3
81493,8,7
56221,8,6
43649,8,4
28113,8,10
31399,8,2
6196,8,8
6167,8,6
57008,8,6
63203,8,2
68805,8,4
24293,8,7
46371,8,7
30176,8,1
6182,8,2
81063,8,9
89795,8,1
62887,8,7
N,415,8,2,11
12739,8,5
75366,8,10
40598,8,1
72221,8,3
935,8,3
74470,8,5
5687,8,7
44573,8,3
93779,8,6
81118,8,6
89615,8,8
N,329,8,2,16
42212,8,10
62931,8,1
15975,8,7
95461,8,8
27815,8,1
24247,8,6
11943,8,8
