P,2,7,2273,1883.0
P,2,7,958,2059.02
P,2,7,2627,3337.1
P,2,7,1,4189.72
P,2,7,1269,4910.55
P,2,7,75,2953.81
P,2,7,503,4431.52
P,3,4,2021,1715.71
P,2,7,1282,1558.49
P,2,7,330,3409.91
P,2,7,1251,1822.57
D,2,1
D,2,1
D,2,9
D,2,7
D,2,7
N,1921,2,7,6
88659,2,7
40671,2,10
4133,2,10
23363,2,5
39388,2,10
66982,2,10
N,2046,2,7,14
23719,2,7
77541,2,7
14916,2,8
48289,2,6
89668,2,10
65179,2,5
71399,2,8
32414,2,5
76519,2,9
15563,2,2
47571,2,5
37583,2,4
26067,2,9
58077,2,2
N,1275,2,7,19
86495,2,1
16031,2,7
79078,2,7
66787,2,9
16099,2,5
79427,2,3
64482,2,8
4893,2,7
97972,2,8
39545,2,3
5062,6,5
99975,2,7
60873,2,5
54878,2,7
89233,2,2
40679,2,9
22118,2,9
62947,2,8
97763,2,9
N,2657,2,7,17
98023,2,6
10895,2,3
28391,2,10
40517,2,4
23268,2,2
5047,2,9
59999,2,6
81531,2,5
32471,2,1
31142,2,5
46181,2,9
39265,2,10
23751,2,5
40149,2,1
95715,2,2
65187,2,4
99769,2,3
N,747,2,7,7
48551,5,9
72861,2,8
30174,2,5
13639,2,7
32437,2,3
88611,2,10
20455,2,2
N,326,2,7,13
25818,2,6
12051,2,9
6210,2,8
65255,2,3
65250,2,9
79591,2,4
64101,2,8
48719,2,7
95963,2,8
32339,2,8
71271,2,2
57043,2,3
15709,2,2
O,2,7,2299
O,2,7,1272
N,2295,2,7,9
64975,2,1
55485,2,2
49984,2,5
93863,2,7
55958,2,7
31407,2,10
56014,2,5
23767,2,4
81319,2,8
N,2027,2,7,8
39079,2,5
52703,2,7
48835,2,3
40147,2,8
36262,2,6
35126,2,5
48725,2,4
14878,2,10
N,1193,2,7,19
8871,2,10
839,2,8
85599,2,9
15578,2,2
15079,2,6
81575,2,4
32213,5,6
48725,2,7
56799,2,1
23507,2,10
16103,2,1
10246,2,10
23975,2,9
24295,2,7
66724,2,3
6215,2,3
46560,2,2
73283,2,7
48862,2,10
N,263,2,7,15
65247,2,6
44387,2,6
48839,2,5
77436,2,4
32343,2,6
89316,2,2
97955,2,10
88390,2,1
89792,2,5
13895,2,10
70366,2,1
63199,2,9
65126,2,4
36487,2,9
43583,2,6
N,1217,2,7,10
15431,2,8
13495,2,7
72423,2,3
54715,2,3
65117,2,5
22742,2,9
84389,2,8
38612,2,5
73191,2,3
96195,2,2
N,1089,2,7,17
65059,2,2
30423,2,10
23711,2,4
91863,2,2
39397,2,7
97764,2,1
60641,2,2
48615,2,3
23138,2,10
24279,2,9
76391,2,4
9430,2,9
47459,2,6
77287,2,2
14165,2,5
71237,2,1
13911,2,7
N,31,2,7,13
87911,2,3
96463,2,3
98015,2,9
54439,2,4
99485,2,5
93255,2,9
70165,2,3
22055,2,10
81087,2,6
82595,2,4
48865,2,2
6143,2,7
3654,2,7
N,1922,2,7,13
13541,2,3
56243,2,5
76511,2,2
95909,2,2
36011,2,2
31316,2,6
81100,2,5
1425,2,8
6149,2,1
73063,2,3
24295,2,4
97956,2,2
32422,2,2
N,185,2,7,17
45538,2,7
19927,2,5
56997,2,4
97712,2,9
51391,2,6
73175,2,4
44643,2,5
11999,2,5
48471,2,1
4406,2,5
46033,2,5
15045,2,2
95359,2,8
10295,2,6
73435,2,10
97925,2,8
48837,2,8
N,2051,2,7,13
79141,2,8
54869,2,3
48807,2,2
69317,2,4
17629,2,1
2118,2,10
89759,2,9
72771,2,1
55904,2,6
72163,2,10
24258,2,2
32423,2,10
79575,2,7
N,2298,2,7,8
69842,2,6
24291,2,4
41308,2,3
48865,2,7
64325,2,7
65157,2,3
72803,2,4
94105,2,8
N,2237,2,7,18
48855,2,2
77527,2,1
97846,2,4
44775,2,7
61925,2,5
3829,2,6
22598,2,5
4338,2,6
52871,2,3
81319,2,6
32479,2,6
83478,2,9
5190,2,2
56479,2,5
48871,2,9
20183,2,4
32286,2,7
93407,2,7
N,266,2,7,10
72103,2,2
72935,2,2
63013,2,9
57050,2,1
52249,2,7
81622,2,9
68958,2,7
93925,2,9
97732,2,10
78951,2,2
N,860,2,7,9
32487,2,10
95571,2,9
73219,2,5
30374,2,3
89831,2,9
6215,2,5
48787,2,8
5191,2,9
6083,2,7
N,257,2,7,11
89759,2,3
23651,2,1
32223,2,6
13454,2,8
10322,2,4
1983,2,6
52903,2,4
56551,2,9
49879,2,9
76518,2,3
63458,2,6
N,891,2,7,15
95710,2,1
97339,2,6
26327,2,8
6211,2,4
39078,2,2
54480,2,9
92123,2,6
52838,2,10
88387,2,3
40167,2,9
85197,2,10
4129,2,9
39653,2,2
73431,2,6
64671,2,10
N,1858,2,7,20
81127,2,5
65254,2,4
40343,4,4
32082,2,3
22231,2,9
1862,2,2
31967,2,7
75879,2,8
89317,2,4
64831,2,4
71,2,7
52930,2,1
57055,2,7
48739,2,8
53991,2,8
47257,2,3
89151,2,9
62118,2,8
6167,2,8
13283,2,10
N,1217,2,7,20
55267,2,9
95975,2,1
89694,2,4
94935,2,8
29967,2,5
15845,2,8
6209,2,2
14950,2,6
77347,2,2
31870,2,2
97445,2,5
85205,2,3
38527,2,7
38583,2,7
26500,2,2
85735,2,4
35299,2,4
56743,2,10
18791,2,8
15876,2,5
N,2818,2,7,20
8935,2,4
30783,2,1
78375,2,6
13414,2,2
13795,2,8
93911,2,10
97987,2,10
51686,2,10
68319,2,7
32486,2,1
81123,2,4
45223,2,8
48419,2,3
67303,2,3
56286,2,10
31423,2,3
11847,2,2
4541,2,4
52453,2,10
58594,2,5
N,737,2,7,15
64727,2,6
72295,2,5
16070,2,9
64684,2,5
68547,2,10
31675,2,1
18047,2,5
47735,2,5
63131,2,7
6087,2,1
75298,2,4
97636,2,10
65245,2,2
35519,2,8
97894,2,6
N,1535,2,7,6
81596,2,2
44710,2,3
40661,2,10
79299,2,7
31895,2,6
8406,2,8
