P,1,5,2454,4270.41
P,1,5,1219,4262.37
P,1,5,2289,3069.91
P,1,5,1025,4843.82
P,6,10,282,1603.8
P,1,5,281,3883.63
P,1,5,867,3249.6
P,1,5,315,2780.24
N,714,1,5,13
23783,1,2
55383,1,3
37183,1,5
35927,1,7
76516,1,8
6199,1,6
19667,1,9
9233,1,6
90441,1,8
60326,1,5
57059,1,3
55015,1,3
99806,1,6
N,1275,1,5,20
89045,1,10
57046,1,5
96821,1,9
93641,1,4
96971,1,4
5687,1,1
48797,1,5
61112,1,6
31975,1,6
85668,1,8
71845,1,7
18149,1,10
93304,1,7
22117,1,6
48851,1,10
1863,1,3
58726,1,5
19152,1,4
36045,1,9
40675,1,7
D,1,3
D,1,10
D,1,2
D,1,5
D,1,10
P,1,5,643,2782.48
P,1,5,327,1799.85
I,1,5,47
P,1,5,2043,1655.79
N,70,1,5,20
50887,1,5
56311,1,6
95711,1,8
34535,1,9
3653,1,1
14262,1,5
2631,1,6
73415,1,7
94883,1,7
46823,1,3
38967,1,7
16103,1,1
36507,1,9
82267,1,9
20134,1,2
24141,1,5
22949,1,6
52877,1,3
84034,1,5
55975,1,2
N,625,1,5,6
39911,1,7
85155,1,7
30127,1,4
31905,1,9
31399,1,1
24167,1,3
N,1123,1,5,15
55503,1,3
61151,1,2
63073,1,1
95635,1,6
93287,1,1
22087,1,7
44751,1,5
43965,1,1
72743,1,8
4071,1,9
53470,1,5
32295,1,5
60942,1,3
76958,1,2
47,1,8
N,943,1,5,5
8421,1,2
97763,1,8
87487,1,3
22113,1,5
13543,1,8
N,1122,1,5,13
706,1,9
58833,1,4
89255,1,10
12887,1,7
6215,2,9
40662,1,1
72665,1,6
87647,1,1
23603,1,8
52967,1,5
72065,1,8
56870,1,9
9296,1,3
N,2979,1,5,14
15911,1,2
84429,1,5
16101,1,7
22183,1,3
64735,1,3
64883,1,2
52644,1,5
69324,1,2
44735,1,2
37029,1,9
15555,1,7
16079,1,9
31841,1,9
47839,1,3
N,1725,1,5,11
86719,1,6
26047,1,9
43743,1,7
56039,1,1
46787,1,2
89526,5,4
64988,1,3
52338,1,8
56499,1,9
77345,1,7
1859,1,5
N,2221,1,5,13
92867,1,10
37863,1,8
89703,1,10
48867,1,7
71395,1,3
38631,1,6
3987,1,9
13902,1,5
78359,1,1
38882,1,10
97758,1,10
46671,1,6
57063,1,6
N,200,1,5,18
40589,1,2
11874,1,1
69351,1,4
6182,1,5
54967,1,8
88807,1,9
55527,1,4
20004,1,1
98023,1,1
85733,1,3
25891,1,4
4095,1,7
6199,1,8
77479,1,1
24274,1,1
38879,1,5
44772,1,7
52357,1,7
N,1771,1,5,10
89546,1,4
88725,1,9
23269,1,10
30439,1,9
63711,1,9
89671,1,10
46817,1,10
5867,1,4
56029,1,10
38487,1,3
N,2019,1,5,7
20454,1,10
59747,1,9
31940,1,4
3616,1,8
30099,1,10
80579,1,6
33124,1,5
N,331,1,5,14
14615,1,4
63199,1,4
83484,1,10
98014,1,8
12967,1,1
93670,1,6
24279,1,9
72675,1,4
65183,5,9
39399,1,3
40679,1,6
65510,1,1
43703,1,1
61106,1,10
N,2050,1,5,11
13501,1,10
71772,1,6
87779,1,1
52919,1,4
85189,1,5
4799,1,10
40543,1,4
93733,1,1
87714,1,7
4289,1,7
56869,1,3
N,734,1,5,12
51864,1,5
13861,1,9
44571,1,4
44519,1,6
79333,1,2
46789,1,1
65181,1,7
19553,1,3
32227,1,2
81507,1,8
59815,1,4
48742,1,4
